,TWEET,USERNAME,DATE,TIME,MANUAL,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score
354,anyway these are just some of my thoughts on ways we can live with covid without sacrificing healthcare surrendering to the virus and letting it all just burn down is not in anyones best interest and im just not a fan of giving up and accepting more death,lisa_iannattone,2022-01-28,3:22:59,0,negative,0.92269969,negative,0.929710448,joy,0.882000387,negative,0.999976039,negative,0.413657457
355,and be patient for indeed allah does not allow to be lost the reward of those who do goodholy quran hud ,zikrejaana,2022-01-28,7:00:00,0,positive,0.54247272,neutral,0.536955953,joy,0.663033962,positive,0.929871202,neutral,0.33420524
356,if your idea of freedom involves defacing terry foxs statue confederate flags or swastikas then you have most certainly lost the plotthe plot being your humanity,AmitAryaMD,2022-01-29,18:40:41,0,negative,0.954158902,negative,0.909860909,sadness,0.998300612,negative,0.999701917,negative,0.431368023
357,so sorry for your loss ,AmitAryaMD,2022-01-30,12:53:44,0,negative,0.840544164,negative,0.693298161,sadness,0.995719492,negative,0.504485548,positive,0.344816089
358,if people want to know why there is loss of faith in academic institutions its because of demands to follow science when neither the science nor the risk merits it nonacademics who understand math and statistics see through that,wlharper1,2022-01-31,17:40:52,1,negative,0.917552412,negative,0.558830678,joy,0.978979468,negative,0.999123514,neutral,0.383603692
359,loneliness is poetry,zikrejaana,2022-02-01,14:17:56,0,neutral,0.804024875,neutral,0.685440183,sadness,0.884258747,negative,0.907151341,negative,0.371445775
360,lori we are so sorry for your loss our heart breaks for you and we are humbled by your words your dad looked like such a happy man may he rest in peace,HamHealthSci,2022-02-01,18:14:51,0,positive,0.877532065,positive,0.683247149,joy,0.984580159,positive,0.983038306,negative,0.37634778
361,o the one who comforts me in my loneliness,zikrejaana,2022-02-02,13:57:33,0,positive,0.504395902,neutral,0.549212515,love,0.950080097,positive,0.998270273,neutral,0.351978183
362,children continue to experience disproportionate restrictions mask wearing and the costs are mounting youth depression suspected suicide attempts drug overdose deaths and obesity have all risen dramatically during the pandemic,lisa_iannattone,2022-02-02,14:57:01,0,negative,0.965553403,negative,0.935587347,fear,0.988395452,negative,0.977005243,negative,0.516113818
363,gutting to read ambulancesparamedics are stretched so thin that it can take hours to arrive for non lifethreatening calls resulting in a total loss of dignity for fellow human beings in their time of needplus no downtime  moral injury is unsustainable for frontline hcws,lisa_iannattone,2022-02-02,16:20:28,1,negative,0.97740984,negative,0.965296686,sadness,0.675254762,negative,0.999975443,negative,0.496087015
364,more transmission means more deathsits premature for any country either to surrender or to declare victorywe are calling on all countries to protect their peoplethank you,lisa_iannattone,2022-02-03,1:02:44,0,negative,0.795534849,neutral,0.471255392,joy,0.955346286,negative,0.99994278,negative,0.397717625
365,driving home i was disheartened to listen to the rhetoric calling to stop public health measures the pandemic has been tough for all but now is not the time to stop the toll on people who are gravely ill in hospitals is immense inconvenience for some prevents deaths of many,JohnsonNeilG,2022-02-03,23:42:02,1,negative,0.950864375,negative,0.942728579,sadness,0.998387098,negative,0.99901557,negative,0.426217377
366,do not lose hope nor be sadquran ,zikrejaana,2022-02-04,6:24:02,0,neutral,0.871125638,neutral,0.678511858,anger,0.619711041,positive,0.954848111,negative,0.34496057
367,symptom selfmanagement guides for people with kidney disease are now available online learn what causes symptoms such as anxiety and fatigue tips to manage symptoms and when to contact to your healthcare team more,OntarioHealthOH,2022-02-04,14:02:33,0,neutral,0.947296739,neutral,0.727975786,joy,0.348703563,positive,0.777101994,positive,0.370545655
368,i dont even know how many more there are by prasad wen jha makary but its safe to say that the covid minimizer view has been given a massive platform so if there isnt as much engagement on osters side of the policy debate for her liking maybe people just dont agree,lisa_iannattone,2022-02-04,18:13:49,0,neutral,0.724095285,negative,0.501648426,joy,0.992094219,negative,0.968394041,neutral,0.384230763
369,nothing is more frustrating than searching for stock images for an article on emotional eating and only finding ones that perpetuate weight bias and stigma i guess im going to settle for a picture of eggs with smiley and sad faces drawn on them,drfrayn,2022-02-05,21:42:30,0,negative,0.977798402,negative,0.951141417,sadness,0.944835126,negative,0.999981284,negative,0.448271871
370,ontario reports more deaths in people with covid but hospitalizations case counts and outbreaks continue to decline,allan_k_grillMD,2022-02-07,15:37:17,0,negative,0.977831602,negative,0.608913183,sadness,0.835862041,negative,0.999043524,negative,0.42064631
371,good morning amp happy tuesday to everyone who supports a seat belt mandateseat belts reduce the risk of serious injury amp death in a collision by about  theyre not  effective but still work so wellseemandates work,AmitAryaMD,2022-02-08,13:04:21,0,negative,0.735450089,positive,0.842551112,joy,0.992970169,positive,0.965713978,positive,0.392101794
372,honoured to have been asked to be in latest episode for residents and medical learners amp congratulations to dr urvashi prasad pgy for her on amp,Psych_MD,2022-02-09,13:33:16,0,positive,0.984803319,positive,0.948863685,joy,0.990631342,positive,0.997542381,positive,0.387402385
373,yes we know the return is a functioning healthcare system and less preventable deaths and disability from long covid but trust us its just not worth the effort questions,lisa_iannattone,2022-02-09,20:17:31,0,negative,0.830043435,neutral,0.456345111,joy,0.997049272,negative,0.998784006,negative,0.383915335
374,this is very rough math here but deaths and mil infections gives an ifr of  the ifrs been pegged at in highly vaccinated countries that would be mil infections so either theyve overestimated the number of infections or the infections skew young most likely,lisa_iannattone,2022-02-10,2:11:13,0,negative,0.842684031,negative,0.616248488,sadness,0.548371494,negative,0.998224676,negative,0.439326763
375,tara moriarty created this excel sheet that keeps track of how many deaths icu admissions and hospitalizations are still on the table based on the current of unvaccinated and undervaccinated  doses lots of people still at risk and icus still at ,lisa_iannattone,2022-02-10,3:27:55,0,negative,0.939023554,negative,0.548649013,fear,0.927638888,positive,0.980815947,negative,0.501447141
376,so what exactly is his point again he answers quite clearlyresume playdates and dinner parties without guilthe wants the  of americans that are voluntarily modifying their behavior to stop so that the  dont have to feel bad about ignoring deaths a month,lisa_iannattone,2022-02-10,15:23:17,1,negative,0.727953315,neutral,0.550587177,sadness,0.99878484,positive,0.972737372,negative,0.445477664
377,i wonder how much worse the death toll would be if people actually start to take this advice and if the open everything chorus nothing is closed would even care,lisa_iannattone,2022-02-10,15:34:53,0,negative,0.937214732,negative,0.883481264,joy,0.589626312,negative,0.999824822,negative,0.387020648
378,the article mostly argues that people that are voluntarily modifying their behavior should stop and get back to normal despite deathsd not sure what this advocacy is trying to accomplish the death toll would be worse if not for people voluntarily reducing their contacts,lisa_iannattone,2022-02-10,16:16:17,1,negative,0.882764101,negative,0.574503839,joy,0.949359417,negative,0.999772012,negative,0.374625057
379,deaths by covidomicron in days despite masking public health measures a vaccine way more effective than the flu vaccine and  of the population vaccinated vs annual flu deaths isnt an opinion its factual,lisa_iannattone,2022-02-10,19:15:20,0,negative,0.585707903,neutral,0.55796659,joy,0.987044871,negative,0.999919772,negative,0.392285556
380,depends on the definition of deadly rabies is technically deadlier than covid but every single one of us has a much higher chance of dying of covid than of rabies because you have to actually catch the virus to die of the virus covid   of all expected deaths in quebec,lisa_iannattone,2022-02-10,19:47:13,1,negative,0.921779454,negative,0.90569514,anger,0.702049851,negative,0.822552621,neutral,0.346839547
381, fatality for influenza only seems low because were used to  of people catching it and deaths a year  and deaths in our worst year  fatality if  of the population catches covid every winter  deaths a year x as deadly as influenza,lisa_iannattone,2022-02-10,19:52:54,1,negative,0.974747777,negative,0.871619463,anger,0.923827827,negative,0.999572098,negative,0.433640718
382,lets say vaccineera covid and influenza have the same fatality rate of  but every year  of people catch influenza and  catch covid thats x as many covid deaths per year for the same ifr in deaths x  of the entire population is a lot of deaths per year,lisa_iannattone,2022-02-10,20:06:13,0,negative,0.963977993,negative,0.744701385,anger,0.489533722,negative,0.999132335,negative,0.41045168
