,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,TWEET,USERNAME,DATE,TIME,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score,Final_label
277,277,277,277,the same can be applied sadly to the ontario health system,BirthControlDoc,2020-10-18,14:31:31,negative,0.9420260190963744,negative,0.8096020817756653,sadness,0.993444323539734,negative,0.9991868138313292,negative,0.4052870869636535,negative
278,278,278,278,feel sad lost overwhelmed anxious angryyoure not alonestudies show pandemics incl  are associated with increased mental distress burnout ptsd   domestic and child abuseyoure not alone reach out for help call your family doctor,DocSchmadia,2020-10-19,00:16:57,negative,0.974531888961792,negative,0.9302939176559448,sadness,0.9986633062362672,negative,0.9769532084465028,negative,0.3954141438007355,negative
279,279,279,279,firearmrelated injuries and deaths in ontario canada  a populationbased study,JDRichardsonMD,2020-10-19,11:40:12,negative,0.8368033766746521,negative,0.673446774482727,fear,0.8155305981636047,negative,0.5243684649467468,negative,0.3385718762874603,negative
280,280,280,280,her life mattered supreme court orders new manslaughter trial in death of cindy gladue via,KimKellyMD,2020-10-19,15:09:30,neutral,0.8486226797103882,neutral,0.6599931716918945,anger,0.8589010834693909,negative,0.872905433177948,negative,0.600053071975708,negative
281,281,281,281,shout out to our twitter ambassadors starting our kick off evening wed st  sat th lets light it up virtually  ready setfollow thread  them more,ShelleyZieroth,2020-10-20,01:02:24,positive,0.9522320032119752,positive,0.8996791243553162,joy,0.9575827717781068,positive,0.9957361221313475,positive,0.4858462512493133,positive
282,282,282,282,re deaths part of the challenge of confinement syndrome was that in addition gps stopped their physical exam visits limiting their interventions to telemedicine which proved unsuitable whenever feasible at allphysicians need to be part of ,snewbery1,2020-10-20,14:44:55,negative,0.886445164680481,negative,0.7391800284385681,sadness,0.9875932335853576,negative,0.9821011424064636,negative,0.5397533178329468,negative
283,283,283,283,my patient just lost their job what do we do now,JDRichardsonMD,2020-10-20,23:33:08,negative,0.9277556538581848,negative,0.944247841835022,sadness,0.9978525638580322,negative,0.9612113833427428,negative,0.7325943112373352,negative
284,284,284,284,nature nurture both contribute to suicide risknick zagorski,JDRichardsonMD,2020-10-20,23:44:21,negative,0.9568589329719543,negative,0.6283302903175354,sadness,0.4957113564014435,positive,0.9750349521636964,negative,0.6356955170631409,negative
285,285,285,285,yes concerning ketamine is available in ontario for treatment resistant depression,JDRichardsonMD,2020-10-21,11:18:52,neutral,0.9395918846130372,neutral,0.5725075006484985,joy,0.4550067484378814,positive,0.9385720491409302,positive,0.3495634794235229,neutral
286,286,286,286,meantime all those lives lost and continuing to be impacted and the huge amount of profit they made this fine very minuscule in comparison,AnizKhalfan,2020-10-21,16:48:22,negative,0.8926482796669006,negative,0.4832631349563598,joy,0.9968820810317992,negative,0.9961583018302916,negative,0.5064041614532471,negative
287,287,287,287,covid pandemic presents urgent opportunity to implement suicide prevention strategies,JDRichardsonMD,2020-10-21,18:27:55,neutral,0.911878764629364,neutral,0.6107690334320068,fear,0.296140044927597,positive,0.9960910677909852,negative,0.4353035390377044,neutral
288,288,288,288,a common symptom in ptsd anger as an underlying dimension of posttraumatic stress disorder,JDRichardsonMD,2020-10-21,23:22:25,negative,0.5511788725852966,negative,0.788378119468689,sadness,0.8184618949890137,positive,0.7759250402450562,negative,0.4128776490688324,negative
289,289,289,289,this is a fiasco lost the results of some residents tests,AnizKhalfan,2020-10-22,04:32:59,negative,0.9843615293502808,negative,0.9491730332374572,sadness,0.9889534711837769,negative,0.9997977614402772,negative,0.4550409317016601,negative
290,290,290,290,a randomized placebocontrolled trial of mirtazapine for the treatment of posttraumatic stress disorder in veteransabstract available for view for free,JDRichardsonMD,2020-10-22,11:40:45,neutral,0.9100106954574584,neutral,0.8184126019477844,joy,0.7514306306838989,positive,0.7629603147506714,negative,0.3542438149452209,neutral
291,291,291,291,suicide prevention still a daunting challenge three studies probe ways to make it more effectiveby elizabeth hlavinka,JDRichardsonMD,2020-10-22,13:09:57,negative,0.5374405384063721,neutral,0.6953383088111877,joy,0.9907852411270142,positive,0.9187299609184264,negative,0.5206641554832458,negative
292,292,292,292,suicide risk identification strategy may be effective at identifying veterans who are not receiving mental health treatment research suggests,JDRichardsonMD,2020-10-22,13:26:15,neutral,0.889936089515686,neutral,0.6099269390106201,joy,0.6558107733726501,positive,0.5528159737586975,negative,0.3720929324626922,neutral
293,293,293,293,va strategy may effectively identify veterans at risk for suicide,JDRichardsonMD,2020-10-22,13:30:19,negative,0.8819990158081055,neutral,0.7099737524986267,fear,0.6945714354515076,positive,0.9712015986442566,negative,0.3659862875938415,negative
294,294,294,294,irritability in adhd may flag suicide risk,JDRichardsonMD,2020-10-22,15:00:08,negative,0.9605340361595154,negative,0.7515677213668823,anger,0.9150338172912598,negative,0.9970993995666504,negative,0.4387616515159607,negative
295,295,295,295,moral injury a veterans experience listen to brian mckenna cd strategic advisor veterans centre of excellence on posttraumatic stress disorders and related mh conditions at at the cimvhr symposium on october,JDRichardsonMD,2020-10-22,23:27:23,neutral,0.9592828154563904,neutral,0.7787289619445801,joy,0.8486558794975281,positive,0.980223536491394,negative,0.4733195006847381,neutral
296,296,296,296,managing distress in health care workers during covid lessons from a disaster trauma lens,JDRichardsonMD,2020-10-23,15:03:14,neutral,0.5086057186126709,neutral,0.5578504204750061,fear,0.502437949180603,positive,0.9915550351142884,neutral,0.3611259460449219,neutral
297,297,297,297,need a smile on this friday check out our story about a group of doctors who are finding joy during this stressful time through song the rendition of the song the longest time at bottom of the page is guaranteed to lift your spirits,DoctorsOfBC,2020-10-23,18:00:27,positive,0.9796193838119508,positive,0.9526761770248412,sadness,0.7109128832817078,positive,0.8931604623794556,positive,0.4287216067314148,positive
298,298,298,298,the impact of hazardous drinking among active duty military with posttraumatic stress disorder,JDRichardsonMD,2020-10-24,18:03:27,negative,0.887905478477478,negative,0.7842676639556885,fear,0.4307729005813598,positive,0.8462493419647217,negative,0.606285572052002,negative
299,299,299,299,comorbid posttraumatic stress disorder and major depressive disorder,JDRichardsonMD,2020-10-24,18:08:43,negative,0.7410362958908081,negative,0.7566072940826416,sadness,0.6544128060340881,negative,0.9831356406211852,negative,0.49778613448143,negative
300,300,300,300,but solution cannot simply be obonly practices these lead to erosion of office gynmedical management skills and place further pressuresburnout on generalists who must suddenly manage ob for gynonly and gyn for obonly docs,BirthControlDoc,2020-10-24,19:34:47,negative,0.8631091713905334,negative,0.7177891731262207,fear,0.870890200138092,negative,0.9960899353027344,negative,0.396865576505661,negative
301,301,301,301,yes they are truly amazing so much talent emotional to watch with the pandemic they had to sing their parts separately waterloo is known for their a cappella,JDRichardsonMD,2020-10-25,03:19:28,positive,0.987223982810974,positive,0.975288450717926,joy,0.915768027305603,positive,0.9976475834846495,positive,0.3684336245059967,positive
302,302,302,302,no question education has been the most incompetently managed part of the pandemic as a fellow frontline worker and with teachers in my family i get the stress thank you for being there and doing your best it is enough,BirthControlDoc,2020-10-25,15:24:07,neutral,0.5076444745063782,negative,0.7220088839530945,joy,0.9231793880462646,negative,0.9895671010017396,negative,0.402091383934021,negative
303,303,303,303,very sorry for the loss of a fellow pediatrician be gentle to yourself,DrMCGregoire,2020-10-26,00:35:57,neutral,0.5490261316299438,negative,0.5917447805404663,love,0.9921919703483582,negative,0.999671459197998,negative,0.4185780584812164,negative
304,304,304,304,eeg may guide optimal treatment for ptsd major depressionany assistance that can assist with treatment optimization is desperately needed especially for ptsd,JDRichardsonMD,2020-10-26,12:17:29,neutral,0.6707260608673096,neutral,0.5652174353599548,joy,0.562620997428894,positive,0.9869377613067628,positive,0.387174904346466,neutral
305,305,305,305,universal prevention program reduces suicidal ideation depression among air force members,JDRichardsonMD,2020-10-28,02:35:06,neutral,0.5873532295227051,neutral,0.6411444544792175,sadness,0.797259509563446,positive,0.9871307015419006,negative,0.3798070847988128,neutral
306,306,306,306,the sense of self in the aftermath of trauma lessons from the default mode network in posttraumatic stress disorder,JDRichardsonMD,2020-10-28,02:38:14,neutral,0.955009400844574,neutral,0.5378938317298889,sadness,0.8583329319953918,positive,0.9904952049255372,negative,0.4137697219848633,neutral
307,307,307,307,so terribly sad my thoughts are with her family and friends and all of her coworkers including  rip dr wallace,DrMCGregoire,2020-10-28,03:51:14,negative,0.8184045553207397,negative,0.8846015334129333,sadness,0.996990203857422,negative,0.9772481322288512,negative,0.4172506034374237,negative
308,308,308,308,covid mental health and suicide risk among health care workers,JDRichardsonMD,2020-10-28,11:39:28,negative,0.9300653338432312,negative,0.6876724362373352,fear,0.7308508157730103,negative,0.7310153841972351,negative,0.5571904182434082,negative
309,309,309,309,is patient suicide in psychiatry a medical error deborah brauser,JDRichardsonMD,2020-10-28,12:15:40,negative,0.9317787885665894,negative,0.6362829804420471,fear,0.6354732513427734,negative,0.976426362991333,negative,0.4634216427803039,negative
