,Unnamed: 0,Unnamed: 0.1,TWEET,USERNAME,DATE,TIME,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score,Final_label
230,230,230,effects of ketamine versus midazolam on neurocognition at hours in depressed patients with suicidal ideation via,JDRichardsonMD,2021-12-24,13:55:26,neutral,0.8492004871368408,neutral,0.5546093583106995,sadness,0.9808453321456908,positive,0.976760983467102,negative,0.4860548973083496,neutral
231,231,231,the has formally retracted the letter which has caused significant distress to many thank you for this decision,snewbery1,2021-12-24,14:39:01,negative,0.6762737035751343,negative,0.5598332285881042,joy,0.8610082864761353,negative,0.9598717093467712,negative,0.44604936242103577,negative
232,232,232,dec  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with xsee thread for more graphs,jkwan_md,2021-12-24,15:17:57,neutral,0.5422493815422058,neutral,0.6837149858474731,fear,0.5962384343147278,negative,0.819651186466217,negative,0.48924925923347473,negative
233,233,233,daily new cases vs deathsvaccinations remain very effective against severe illness including hospitalization icu amp deathst wave not shown as cases were significantly underreported due to limited testing criteria,jkwan_md,2021-12-24,15:29:15,neutral,0.8081149458885193,positive,0.5519270300865173,sadness,0.4515663981437683,positive,0.9978827834129332,negative,0.3949125409126282,positive
234,234,234,death demographics new deaths from data corrections newlt      new icu admissions hospitalizations,jkwan_md,2021-12-24,15:51:11,negative,0.8851310014724731,negative,0.5247259736061096,fear,0.5251679420471191,negative,0.9959562420845032,negative,0.5897424221038818,negative
235,235,235,so sorry to hear this sad news sending love from victoria  from previous gladstone st neighbor halifax,DrMCGregoire,2021-12-25,20:23:52,negative,0.7023321986198425,neutral,0.4967054426670074,sadness,0.9980923533439636,positive,0.9489110708236694,negative,0.3800627589225769,negative
236,236,236,christmas can be hard for those who have lost loved ones  the,CalvinTongMD,2021-12-26,05:51:44,negative,0.8331319093704224,negative,0.7272399663925171,sadness,0.9985723495483398,positive,0.9719989895820618,negative,0.4546099007129669,negative
237,237,237,ontario covid casesdeaths from the last dayshospitalizations icu testing data not available due to holidays next update will be on dec source,jkwan_md,2021-12-26,17:45:55,negative,0.9057229161262512,negative,0.6613118648529053,joy,0.5743904709815979,negative,0.9974294304847716,negative,0.4278246760368347,negative
238,238,238,so sorry to hear of your loss,CalvinTongMD,2021-12-28,03:39:47,negative,0.8298383951187134,negative,0.7859858274459839,sadness,0.998204469680786,positive,0.6912775635719299,negative,0.5374113321304321,negative
239,239,239,ketamine may quickly ease toughtotreat depression,JDRichardsonMD,2021-12-28,14:48:25,neutral,0.8903707265853882,positive,0.6825076341629028,sadness,0.4282528460025787,positive,0.9715166091918944,negative,0.4215831160545349,positive
240,240,240,so sorry for your loss ryan the raw emotion and discomfort of such loss can be very disruptive and unsettling wishing you well in the coming weeks and months,awruddiman,2021-12-28,23:54:53,negative,0.8181106448173523,negative,0.7042328119277954,joy,0.6460099220275879,negative,0.5549823641777039,negative,0.4442775249481201,negative
241,241,241,dec  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with xsee thread for more graphs,jkwan_md,2021-12-29,15:25:57,neutral,0.5422493815422058,neutral,0.6837149858474731,fear,0.5962384343147278,negative,0.819651186466217,negative,0.48924925923347473,negative
242,242,242,daily new cases vs deathsvaccinations remain very effective against severe illness including hospitalization icu amp deathst wave not shown as cases were significantly underreported due to limited testing criteria,jkwan_md,2021-12-29,15:42:54,neutral,0.8081149458885193,positive,0.5519270300865173,sadness,0.4515663981437683,positive,0.9978827834129332,negative,0.3949125409126282,positive
243,243,243,death demographics new deaths from data corrections newlt      new icu admissions hospitalizations,jkwan_md,2021-12-29,16:05:26,negative,0.8851310014724731,negative,0.5247259736061096,fear,0.5251679420471191,negative,0.9959562420845032,negative,0.5897424221038818,negative
244,244,244,effectiveness of cognitive behavioral conjoint therapy for posttraumatic stress disorder ptsd in a us veterans affairs ptsd clinic,JDRichardsonMD,2021-12-29,17:39:01,neutral,0.9573670625686646,neutral,0.7763129472732544,sadness,0.6224483847618103,positive,0.9998733997344972,positive,0.4816683530807495,neutral
245,245,245,effects of psilocybinassisted therapy on major depressive disorder via part of,JDRichardsonMD,2021-12-30,03:39:42,neutral,0.9366450309753418,neutral,0.8049113154411316,sadness,0.6361470818519592,positive,0.9985699653625488,negative,0.44930413365364075,neutral
246,246,246,sadly i think some unbooked invitations are from people having contracted covid before they responded to their invitations hopefully they know they are eligible for booster weeks after infection as long as asymptomatic,DrNGrewal,2021-12-30,07:33:08,negative,0.9014957547187804,negative,0.5073829889297485,joy,0.7172451615333557,negative,0.9996463060379028,negative,0.38981932401657104,negative
247,247,247,sad to say covid is becoming a natural selection against stupidity in usa,gsoulez,2021-12-30,11:33:37,negative,0.9760019779205322,negative,0.8283356428146362,joy,0.4848686158657074,negative,0.825943112373352,negative,0.4530284106731415,negative
248,248,248,dec  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with xsee thread for more graphs,jkwan_md,2021-12-31,15:09:45,neutral,0.5422493815422058,neutral,0.6837149858474731,fear,0.5962384343147278,negative,0.819651186466217,negative,0.48924925923347473,negative
249,249,249,daily new cases vs deathsvaccinations remain very effective against severe illness including hospitalization icu amp deathst wave not shown as cases were significantly underreported due to limited testing criteria,jkwan_md,2021-12-31,15:24:59,neutral,0.8081149458885193,positive,0.5519270300865173,sadness,0.4515663981437683,positive,0.9978827834129332,negative,0.3949125409126282,positive
250,250,250,death demographics new deaths from data corrections newlt      new icu admissions hospitalizations,jkwan_md,2021-12-31,15:39:06,negative,0.8851310014724731,negative,0.5247259736061096,fear,0.5251679420471191,negative,0.9959562420845032,negative,0.5897424221038818,negative
251,251,251,for anyone feeling the weight of all that has been lost in the past years this nye i see you,doreen_rabi,2022-01-01,04:20:54,neutral,0.630994439125061,neutral,0.5278357863426208,sadness,0.9985886216163636,positive,0.9983622431755066,negative,0.38155969977378845,neutral
252,252,252,vax status for deaths is not updated regularly just the cumulative view above the hospitaliationsicu is updated tuessat by the province i post the graph for that on wed and fridays,jkwan_md,2022-01-03,00:13:48,neutral,0.7590115070343018,neutral,0.7107731103897095,joy,0.7640624642372131,negative,0.9996297359466552,negative,0.36562788486480713,negative
253,253,253,cheers and thank you i just think that its a small sacrifice to preserve the fragile healthcare system im thankful that i still have a job that i enjoy doing despite the pandemic too many people have lost jobs and their lives are much harder,CalvinTongMD,2022-01-04,04:34:42,positive,0.4347030818462372,positive,0.7408925294876099,sadness,0.9704002141952516,positive,0.9891902208328248,positive,0.3727623224258423,positive
254,254,254,depression and anxiety as mediators of ptsd symptom clusters and pain in treatmentseeking canadian forces members and veterans,JDRichardsonMD,2022-01-04,13:34:43,negative,0.5535969734191895,negative,0.5134356021881104,sadness,0.8884774446487427,positive,0.9603355526924132,negative,0.45292961597442627,negative
255,255,255,visits to hospitals and community providers across the country related to eating disorders anxiety and depression in children and youth surged following school lock downs last spring  and have not let up since,EGruenwoldt,2022-01-04,16:35:07,neutral,0.9145230650901794,negative,0.5913676619529724,fear,0.9213853478431702,negative,0.5004512667655945,negative,0.4007526934146881,negative
256,256,256,for my home community of hazelton in gitksan territory delgamuukws death will be keenly felt legendary gitxsan artist and indigenous rights icon delgamuukw earl muldon passes away ,snewbery1,2022-01-05,00:01:00,neutral,0.7686461806297302,neutral,0.5330953598022461,joy,0.9953330159187316,positive,0.829447865486145,positive,0.34180355072021484,neutral
257,257,257,jan  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-01-05,15:11:27,neutral,0.557532787322998,neutral,0.6871594190597534,fear,0.4731379449367523,negative,0.951236367225647,negative,0.49134397506713867,negative
258,258,258,daily new cases vs deathsvaccinations remain very effective against severe illness including hospitalization icu amp deathst wave not shown as cases were significantly underreported due to limited testing criteria,jkwan_md,2022-01-05,15:26:30,neutral,0.8081149458885193,positive,0.5519270300865173,sadness,0.4515663981437683,positive,0.9978827834129332,negative,0.3949125409126282,positive
259,259,259,death demographics new deaths from data corrections newlt      new icu admissions hospitalizations,jkwan_md,2022-01-05,15:48:18,negative,0.8851310014724731,negative,0.5247259736061096,fear,0.5251679420471191,negative,0.9959562420845032,negative,0.5897424221038818,negative
260,260,260,the effects of ketamine on cognition in unipolar and bipolar depression a systematic review via,JDRichardsonMD,2022-01-06,14:25:16,neutral,0.9723453521728516,neutral,0.6557151079177856,joy,0.3472125828266144,positive,0.9184560179710388,negative,0.3740783929824829,neutral
261,261,261,more about his life than his death offers canadas first medical residency in pediatric palliative care via,EGruenwoldt,2022-01-06,15:30:41,neutral,0.9797375798225404,neutral,0.7975448369979858,joy,0.991730272769928,positive,0.9938830137252808,negative,0.4485648274421692,neutral
262,262,262,thank you nam i was really sad about that little girl im glad parents will find the info useful,DocSchmadia,2022-01-06,15:56:59,neutral,0.5280057787895203,positive,0.7030878067016602,joy,0.9987159967422484,positive,0.7225557565689087,negative,0.394819051027298,positive
263,263,263,are you concerned about how the pandemic is impacting your childs mental health here are a few tips parents and caregivers can use to help children cope with feelings of anxiety or uncertainty,DoctorsOfBC,2022-01-06,22:00:08,neutral,0.9096848368644714,neutral,0.6324838399887085,fear,0.9504797458648682,negative,0.6317195892333984,negative,0.3803502321243286,negative
264,264,264,uk is not stable hospitalization also rising exponentially sa also seeing delayed rise in deaths,jkwan_md,2022-01-07,12:37:41,negative,0.975033164024353,negative,0.9112619161605836,fear,0.6679981350898743,negative,0.9994902610778807,negative,0.407225102186203,negative
265,265,265,jan  in cases  deaths resolved testsday pending  pos hospitalized in icu  on ventilator vaccinations people with x see thread for more graphs,jkwan_md,2022-01-07,15:10:22,neutral,0.557532787322998,neutral,0.6871594190597534,fear,0.4731379449367523,negative,0.951236367225647,negative,0.49134397506713867,negative
266,266,266,of the deaths are new only is a data correctionyesterday there were deaths  new from data correctionage of deaths to come later in thread,jkwan_md,2022-01-07,15:10:23,negative,0.9364683032035828,neutral,0.5536398887634277,joy,0.8406031131744385,negative,0.9987950325012208,negative,0.39716455340385437,negative
