,TWEET,USERNAME,DATE,TIME,MANUAL,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score
708,if we dont have the tool to provide equitable access to care that will create a lot of distress on the system frolic said hhss dr is a medical ethics consultant to ontarios covid critical care command centre,HamHealthSci,2021-01-24,14:00:18,0,negative,0.865024388,negative,0.783439159,joy,0.978830993,negative,0.989638686,neutral,0.395752192
709,the death of yassin dabeh a year old cleaner who worked at a forprofit home tells us we live in a dystopian world where the privileged stay home while low income essential workers die because they have to work without paid sick leave or adequate ppe rip,AmitAryaMD,2021-01-24,14:04:16,0,negative,0.972529531,negative,0.956799328,sadness,0.981939018,negative,0.995475471,negative,0.637313426
710,another way to visualize how far ahead quebec is in terms of covid deaths compared to the other provinces were much closer to the us in terms of deaths per million than we are to on ab or the canadian average which is artificially high because of qc,lisa_iannattone,2021-01-24,15:21:51,0,negative,0.646563292,neutral,0.667743504,joy,0.502072334,positive,0.987940669,negative,0.364420474
711,a study in adults found that  of people receive a mental health diagnosis for the first time after getting covid the mental health crisis is multifactorial the pandemic loss of normalcy grief jobfinancial insecurity and covid itself definitely need actual studies,lisa_iannattone,2021-01-24,16:20:07,1,negative,0.754689753,negative,0.577525556,joy,0.775155842,negative,0.686148643,negative,0.498119861
712,this is sad harm from covid is not only direct harm which makes the decision process so complex with people advocating for one school closures or the other solution schools to remain open based on their own values and their own personal circumstances,DocDominik,2021-01-24,18:10:32,0,negative,0.956545115,negative,0.869887531,anger,0.630842149,negative,0.997962236,negative,0.456834704
713,as hard as it is we need to see more images of the deceased we need to rehumanize the dead these arent statistics these are people were accepting the preventable deaths of fellow human beings,lisa_iannattone,2021-01-24,20:04:35,0,negative,0.865928352,negative,0.526817143,love,0.760099292,negative,0.999970675,negative,0.37708959
714,filter through their own level of anxiety to riskthis is actually a necessary approach when making decisions in uncertainty but it is dismissed by those only comfortable with certaintywe academics can learn a lot from strategy game players and long volatility investors,wlharper1,2021-01-25,14:11:50,0,neutral,0.799102008,neutral,0.59405905,sadness,0.819865644,negative,0.958998799,negative,0.345824718
715,thanks rafiq i was stressing about running low on chaat masalah and then my man found ,DrNadiaChaudhri,2021-01-25,20:42:57,0,neutral,0.908710778,neutral,0.663080156,sadness,0.623474538,positive,0.990308702,neutral,0.345884979
716,more detailed thread on abs variant wave press conference i cant believe quebec which is starting in the worst position highest daily cases deaths hospitalisations full icus is the last province to address this when its so time sensitive these are week projections,lisa_iannattone,2021-01-26,0:50:05,0,negative,0.80482161,negative,0.772565484,fear,0.963791847,negative,0.740348399,neutral,0.412288964
717,ontario b got into an ltc and residents have died so far covid coupled with the catastrophic staffing situation and ppe shortages at herron led to deaths in the spring b is rivaling that tragedy all on its own,lisa_iannattone,2021-01-26,1:40:26,0,negative,0.981093884,negative,0.955891669,sadness,0.979945958,negative,0.992998123,negative,0.406402439
718,theres definitely more we can do but ill leave it at that for tonight the key message is that and vaccines wont help us in the short or medium term less mediocrity and preventable illnessdeath more progress collaboration innovation and ambition please,lisa_iannattone,2021-01-26,3:57:15,0,neutral,0.711574674,neutral,0.500158012,joy,0.995666623,positive,0.763080418,positive,0.414245397
719,webinar for primary care providers recognizing and managing anxiety disorders in primary care during  join us february ,OntarioHealthOH,2021-01-26,18:45:46,0,neutral,0.956524849,neutral,0.76611203,fear,0.628516614,positive,0.795405388,neutral,0.377472043
720,ontario is increasing access to treatment for depression anxiety and anxietyrelated conditions the most common mental health issues faced by people in ontario learn more about ontario structured psychotherapy,OntarioHealthOH,2021-01-27,13:56:29,0,neutral,0.935289204,neutral,0.681707561,joy,0.472956657,positive,0.930418849,positive,0.38130334
721,please provide data on lockdown deaths and ill be happy to discuss,lisa_iannattone,2021-01-27,20:55:09,0,neutral,0.583663523,neutral,0.590449929,joy,0.998342514,positive,0.546082199,negative,0.43234843
722,disruptions to healthcare are very concerning but theyre the collateral damage from uncontrolled spread of covid monopolizing healthcare ressources not locking down when weve lost control would lead to more ill covid patients and more delayed noncovid healthcare,lisa_iannattone,2021-01-27,21:28:24,0,negative,0.970704496,negative,0.917557299,sadness,0.927194417,negative,0.91832453,negative,0.439592898
723,combating antisemitism and islamophobia with multicultural childrens literature with heidi rabinowitz and saddaf siddique from the ala,tzippymfa,2021-01-27,21:45:38,0,neutral,0.932021141,neutral,0.65460068,anger,0.757816911,positive,0.986818194,negative,0.381848216
724,let me put it this way as long as there are canadians dying preventable deaths by the thousands  either from covid or lack of access to healthcare bc of rampant covid doctors nurses scientists engineers etc get to have an opinion on how to save more people,lisa_iannattone,2021-01-27,23:11:39,0,negative,0.860291541,negative,0.746322036,sadness,0.948210955,negative,0.965302587,negative,0.602167904
725,we are so sorry for your losssending,AmitAryaMD,2021-01-27,23:30:37,0,negative,0.689703763,negative,0.430213451,sadness,0.994585574,negative,0.914637983,negative,0.495590836
726,rt  data from the centre for addiction and mental health demonstrates that the trend of worsening anxiety and depression mirrors the increase in covid cases that trend has not spared mentalhealth workers,allan_k_grillMD,2021-01-28,12:25:50,0,negative,0.844572127,negative,0.853262961,sadness,0.754231751,negative,0.910761416,negative,0.343055427
727,bounceback is a free skillbuilding program for adults and youth to access over the phone to help manage low mood anxiety worry or stress,OntarioHealthOH,2021-01-28,16:05:11,1,neutral,0.870789587,positive,0.665032923,joy,0.449675977,negative,0.938841522,positive,0.486704886
728,internetbased cognitive behavioural therapy icbt is a practical shortterm program delivered online that helps people address symptoms of anxiety andor depression,OntarioHealthOH,2021-01-28,16:05:27,0,neutral,0.652457595,neutral,0.656317294,joy,0.702041686,positive,0.976093471,negative,0.350300997
729,while responding to  we need to support the carers if you are a health care worker impacted by stress support is available to help you cope this includes resources you can access on your own with a group of peers or with a clinician,OntarioHealthOH,2021-01-28,16:05:39,0,positive,0.558194637,positive,0.569381416,sadness,0.739787996,positive,0.981486261,negative,0.360701472
730,some of the topics discussed includecoping with big emotionsmanaging stress and unhelpful thoughtstaking control during times of change,HamHealthSci,2021-01-28,17:51:02,0,negative,0.888051748,neutral,0.593577206,anger,0.747269094,positive,0.79962486,negative,0.422094703
731,a only  of the provincesterritories in canada recommend universal screening for perinatal depression,catriona_hippma,2021-01-28,19:14:35,0,neutral,0.87488544,neutral,0.768410325,fear,0.419183999,negative,0.991440535,negative,0.434769869
732,a most canadian provincesterritories  include perinatal depression screening in their medical records but how they do is patchy with some lacking fields to record the screening score or whether follow up was initiated,catriona_hippma,2021-01-28,19:15:17,0,negative,0.826754391,negative,0.507501245,sadness,0.995438516,negative,0.979754388,negative,0.434177727
733,a work is underway to evaluate a digital tool to support women making depression treatment decisions during pregnancy want to try the tool consider participating in the study,catriona_hippma,2021-01-28,19:51:20,0,neutral,0.869190872,neutral,0.829891026,joy,0.969725788,negative,0.913656652,positive,0.384257436
734,a research is also investigating the potential benefits for moms with postpartum depression of joining a virtual group providing interpersonal therapy,catriona_hippma,2021-01-28,19:59:53,0,neutral,0.702443838,positive,0.525237083,joy,0.68092978,positive,0.991984665,positive,0.498323709
